,id,address,city,state,zipcode,geocoded_address,is_match,is_exact,returned_address,coordinates,tiger_line,side,state_fips,county_fips,tract,block,longitude,latitude
1106,1182,10815 S PEORIA ST,Chicago,IL,,"10815 S PEORIA ST, Chicago, IL, nan",Match,Non_Exact,"10815 S PEORIA ST, CHICAGO, IL, 60643","-87.644894935766,41.697485850785",639818769,L,17,31,750100,1001,-87.64489494,41.69748585
1107,1183,10239 S MORGAN ST,Chicago,IL,,"10239 S MORGAN ST, Chicago, IL, nan",Match,Non_Exact,"10239 S MORGAN ST, CHICAGO, IL, 60643","-87.647646969323,41.70794673505",605582415,L,17,31,730600,3024,-87.64764697,41.70794674
1108,1184,9955 S ESCANABA AVE,Chicago,IL,,"9955 S ESCANABA AVE, Chicago, IL, nan",Match,Non_Exact,"9955 S ESCANABA AVE, CHICAGO, IL, 60617","-87.553637975058,41.714311866484",111777387,L,17,31,510100,2022,-87.55363798,41.71431187
1109,1185,3217 W WALNUT,Chicago,IL,,"3217 W WALNUT, Chicago, IL, nan",Match,Non_Exact,"3217 W WALNUT ST, CHICAGO, IL, 60624","-87.706707562069,41.885332396817",111759876,L,17,31,836800,2006,-87.70670756,41.8853324
1110,1186,2522 W CHARLESTON ST,Chicago,IL,,"2522 W CHARLESTON ST, Chicago, IL, nan",Match,Non_Exact,"2522 W CHARLESTON ST, CHICAGO, IL, 60647","-87.690329756676,41.920021671423",605232288,R,17,31,221500,2018,-87.69032976,41.92002167
1111,1187,2725 W POPE JOHN PAUL II DR,Chicago,IL,,"2725 W POPE JOHN PAUL II DR, Chicago, IL, nan",Match,Non_Exact,"2725 W POPE JOHN PAUL II DR, CHICAGO, IL, 60632","-87.692970255153,41.81550930524",111803993,L,17,31,580600,3011,-87.69297026,41.81550931
1112,1188,3101 W PALMER,Chicago,IL,,"3101 W PALMER, Chicago, IL, nan",No_Match,,,,,,,,,,-87.70548347,41.92036424
1113,1189,8411 S PAULINA ST,Chicago,IL,,"8411 S PAULINA ST, Chicago, IL, nan",Match,Non_Exact,"8411 S PAULINA ST, CHICAGO, IL, 60620","-87.665551830494,41.740988699186",111821343,L,17,31,711200,2002,-87.66555183,41.7409887
1114,1190,8410 S PAULINA ST,Chicago,IL,,"8410 S PAULINA ST, Chicago, IL, nan",Match,Non_Exact,"8410 S PAULINA ST, CHICAGO, IL, 60620","-87.665705345333,41.740985494071",111821343,R,17,31,711200,2003,-87.66570535,41.74098549
1115,1191,8138 S TRIPP AVE,Chicago,IL,,"8138 S TRIPP AVE, Chicago, IL, nan",Match,Non_Exact,"8138 S TRIPP AVE, CHICAGO, IL, 60652","-87.7269880443,41.744642932082",111817038,R,17,31,700301,2002,-87.72698804,41.74464293
1116,1192,852 N ST LOUIS AVE,Chicago,IL,,"852 N ST LOUIS AVE, Chicago, IL, nan",Match,Non_Exact,"852 N ST LOUIS AVE, CHICAGO, IL, 60651","-87.713991381544,41.896670976628",605063544,L,17,31,231100,1014,-87.71399138,41.89667098
1117,1193,5532 S MORGAN ST,Chicago,IL,,"5532 S MORGAN ST, Chicago, IL, nan",Match,Non_Exact,"5532 S MORGAN ST, CHICAGO, IL, 60621","-87.650066502016,41.793152948924",605565295,R,17,31,680500,1012,-87.6500665,41.79315295
1118,1194,8408 S PAULINA ST,Chicago,IL,,"8408 S PAULINA ST, Chicago, IL, nan",Match,Non_Exact,"8408 S PAULINA ST, CHICAGO, IL, 60620","-87.665706648845,41.741020254466",111821343,R,17,31,711200,2003,-87.66570665,41.74102025
1119,1195,8410 S PAULINA ST,Chicago,IL,,"8410 S PAULINA ST, Chicago, IL, nan",Match,Non_Exact,"8410 S PAULINA ST, CHICAGO, IL, 60620","-87.665705345333,41.740985494071",111821343,R,17,31,711200,2003,-87.66570535,41.74098549
1120,1196,4510 S LAMON AVE,Chicago,IL,,"4510 S LAMON AVE, Chicago, IL, nan",Match,Non_Exact,"4510 S LAMON AVE, CHICAGO, IL, 60638","-87.745772399712,41.811013173721",111799808,R,17,31,560200,2008,-87.7457724,41.81101317
1121,1197,8519 S PAULINA ST,Chicago,IL,,"8519 S PAULINA ST, Chicago, IL, nan",Match,Non_Exact,"8519 S PAULINA ST, CHICAGO, IL, 60620","-87.665490368362,41.738834153459",604994698,L,17,31,711200,2005,-87.66549037,41.73883415
1122,1198,8138 S TRIPP AVE,Chicago,IL,,"8138 S TRIPP AVE, Chicago, IL, nan",Match,Non_Exact,"8138 S TRIPP AVE, CHICAGO, IL, 60652","-87.7269880443,41.744642932082",111817038,R,17,31,700301,2002,-87.72698804,41.74464293
1123,1199,2342 N KARLOV AVE,Chicago,IL,,"2342 N KARLOV AVE, Chicago, IL, nan",Match,Non_Exact,"2342 N KARLOV AVE, CHICAGO, IL, 60639","-87.729259224517,41.92319922549",605187783,L,17,31,200300,1013,-87.72925922,41.92319923
1124,1200,7938 S JEFFERY BLVD,Chicago,IL,,"7938 S JEFFERY BLVD, Chicago, IL, nan",Match,Non_Exact,"7938 S JEFFERY BLVD, CHICAGO, IL, 60617","-87.576042247066,41.750885663576",657161289,R,17,31,460500,7004,-87.57604225,41.75088566
1125,1201,5022 W WINNEMAC AVE,Chicago,IL,,"5022 W WINNEMAC AVE, Chicago, IL, nan",Match,Non_Exact,"5022 W WINNEMAC AVE, CHICAGO, IL, 60630","-87.753413488,41.972583185247",111754951,R,17,31,120400,3003,-87.75341349,41.97258319
1126,1203,1649 W 86TH ST,Chicago,IL,,"1649 W 86TH ST, Chicago, IL, nan",Match,Non_Exact,"1649 W 86TH ST, CHICAGO, IL, 60620","-87.665229503061,41.737526559627",604994774,L,17,31,711200,2007,-87.6652295,41.73752656
1127,1204,1649 W 86TH ST,Chicago,IL,,"1649 W 86TH ST, Chicago, IL, nan",Match,Non_Exact,"1649 W 86TH ST, CHICAGO, IL, 60620","-87.665229503061,41.737526559627",604994774,L,17,31,711200,2007,-87.6652295,41.73752656
1128,1205,8130 S JEFFERY BLVD,Chicago,IL,,"8130 S JEFFERY BLVD, Chicago, IL, nan",Match,Non_Exact,"8130 S JEFFERY BLVD, CHICAGO, IL, 60617","-87.575984952577,41.747388709498",111775911,R,17,31,460500,5008,-87.57598495,41.74738871
1129,1206,10404 S MAPLEWOOD AVE,Chicago,IL,,"10404 S MAPLEWOOD AVE, Chicago, IL, nan",Match,Non_Exact,"10404 S MAPLEWOOD AVE, CHICAGO, IL, 60655","-87.685348226947,41.704375424174",111822168,R,17,31,720500,2020,-87.68534823,41.70437542
1130,1207,10617 S AVENUE J,Chicago,IL,,"10617 S AVENUE J, Chicago, IL, nan",Match,Non_Exact,"10617 S AVE J, CHICAGO, IL, 60617","-87.534003054278,41.702391234891",657068059,L,17,31,520400,3002,-87.53400305,41.70239123
1131,1208,10617 S AVENUE J,Chicago,IL,,"10617 S AVENUE J, Chicago, IL, nan",Match,Non_Exact,"10617 S AVE J, CHICAGO, IL, 60617","-87.534003054278,41.702391234891",657068059,L,17,31,520400,3002,-87.53400305,41.70239123
1132,1209,10404 S MAPLEWOOD AVE,Chicago,IL,,"10404 S MAPLEWOOD AVE, Chicago, IL, nan",Match,Non_Exact,"10404 S MAPLEWOOD AVE, CHICAGO, IL, 60655","-87.685348226947,41.704375424174",111822168,R,17,31,720500,2020,-87.68534823,41.70437542
1133,1210,211 N KOLIN AVE,Chicago,IL,,"211 N KOLIN AVE, Chicago, IL, nan",Match,Non_Exact,"211 N KOLIN AVE, CHICAGO, IL, 60624","-87.73426158996,41.883386732302",605080237,R,17,31,260300,1016,-87.73426159,41.88338673
1134,1211,213 N KOLIN AVE,Chicago,IL,,"213 N KOLIN AVE, Chicago, IL, nan",Match,Non_Exact,"213 N KOLIN AVE, CHICAGO, IL, 60624","-87.734262069168,41.883401108595",605080237,R,17,31,260300,1016,-87.73426207,41.88340111
1135,1212,214 N KOLIN AVE,Chicago,IL,,"214 N KOLIN AVE, Chicago, IL, nan",Match,Non_Exact,"214 N KOLIN AVE, CHICAGO, IL, 60624","-87.734433309127,41.883928396881",605080237,L,17,31,260300,1015,-87.73443331,41.8839284
1136,1213,219 N KOLIN AVE,Chicago,IL,,"219 N KOLIN AVE, Chicago, IL, nan",Match,Non_Exact,"219 N KOLIN AVE, CHICAGO, IL, 60624","-87.734263506793,41.883444237476",605080237,R,17,31,260300,1016,-87.73426351,41.88344424
1137,1214,8130 S JEFFERY BLVD,Chicago,IL,,"8130 S JEFFERY BLVD, Chicago, IL, nan",Match,Non_Exact,"8130 S JEFFERY BLVD, CHICAGO, IL, 60617","-87.575984952577,41.747388709498",111775911,R,17,31,460500,5008,-87.57598495,41.74738871
1138,1215,8122 S JEFFERY BLVD,Chicago,IL,,"8122 S JEFFERY BLVD, Chicago, IL, nan",Match,Non_Exact,"8122 S JEFFERY BLVD, CHICAGO, IL, 60617","-87.57598725095,41.747527761949",111775911,R,17,31,460500,5008,-87.57598725,41.74752776
1139,1216,11446 S VINCENNES AVE,Chicago,IL,,"11446 S VINCENNES AVE, Chicago, IL, nan",Match,Non_Exact,"11446 S VINCENNES AVE, CHICAGO, IL, 60643","-87.667190403904,41.685781580562",111823642,R,17,31,750500,3037,-87.6671904,41.68578158
1140,1217,11441 S VINCENNES AVE,Chicago,IL,,"11441 S VINCENNES AVE, Chicago, IL, nan",Match,Non_Exact,"11441 S VINCENNES AVE, CHICAGO, IL, 60643","-87.666983274723,41.685851679218",111823642,L,17,31,750500,3038,-87.66698327,41.68585168
1141,1218,5441 N LYNCH AVE,Chicago,IL,,"5441 N LYNCH AVE, Chicago, IL, nan",Match,Non_Exact,"5441 N LYNCH AVE, CHICAGO, IL, 60630","-87.762157217635,41.980285108629",605181533,R,17,31,110501,3001,-87.76215722,41.98028511
1142,1219,7625 W FOREST PRESERVE AVE,Chicago,IL,,"7625 W FOREST PRESERVE AVE, Chicago, IL, nan",Match,Non_Exact,"7625 W FOREST PRESERVE AVE, CHICAGO, IL, 60634","-87.817718204876,41.948693945027",111747326,L,17,31,170400,3008,-87.8177182,41.94869395
1143,1220,5441 N LYNCH AVE,Chicago,IL,,"5441 N LYNCH AVE, Chicago, IL, nan",Match,Non_Exact,"5441 N LYNCH AVE, CHICAGO, IL, 60630","-87.762157217635,41.980285108629",605181533,R,17,31,110501,3001,-87.76215722,41.98028511
1144,1221,7515 W FOREST PRESERVE AVE,Chicago,IL,,"7515 W FOREST PRESERVE AVE, Chicago, IL, nan",Match,Non_Exact,"7515 W FOREST PRESERVE AVE, CHICAGO, IL, 60634","-87.815392652297,41.949821857256",111747332,L,17,31,170400,4025,-87.81539265,41.94982186
1145,1222,5429 N LOTUS AVE,Chicago,IL,,"5429 N LOTUS AVE, Chicago, IL, nan",Match,Non_Exact,"5429 N LOTUS AVE, CHICAGO, IL, 60630","-87.764664386622,41.979871677672",111751138,R,17,31,110501,4001,-87.76466439,41.97987168
1146,1223,5429 N LOTUS AVE,Chicago,IL,,"5429 N LOTUS AVE, Chicago, IL, nan",Match,Non_Exact,"5429 N LOTUS AVE, CHICAGO, IL, 60630","-87.764664386622,41.979871677672",111751138,R,17,31,110501,4001,-87.76466439,41.97987168
1147,1224,219 N KOLIN AVE,Chicago,IL,,"219 N KOLIN AVE, Chicago, IL, nan",Match,Non_Exact,"219 N KOLIN AVE, CHICAGO, IL, 60624","-87.734263506793,41.883444237476",605080237,R,17,31,260300,1016,-87.73426351,41.88344424
1148,1225,7515 W FOREST PRESERVE AVE,Chicago,IL,,"7515 W FOREST PRESERVE AVE, Chicago, IL, nan",Match,Non_Exact,"7515 W FOREST PRESERVE AVE, CHICAGO, IL, 60634","-87.815392652297,41.949821857256",111747332,L,17,31,170400,4025,-87.81539265,41.94982186
1149,1226,11440 S VINCENNES AVE,Chicago,IL,,"11440 S VINCENNES AVE, Chicago, IL, nan",Match,Non_Exact,"11440 S VINCENNES AVE, CHICAGO, IL, 60643","-87.66712432459,41.685896795766",111823642,R,17,31,750500,3037,-87.66712432,41.6858968
1150,1227,11441 S VINCENNES AVE,Chicago,IL,,"11441 S VINCENNES AVE, Chicago, IL, nan",Match,Non_Exact,"11441 S VINCENNES AVE, CHICAGO, IL, 60643","-87.666983274723,41.685851679218",111823642,L,17,31,750500,3038,-87.66698327,41.68585168
1151,1228,9101 S ABERDEEN ST,Chicago,IL,,"9101 S ABERDEEN ST, Chicago, IL, nan",Match,Non_Exact,"9101 S ABERDEEN ST, CHICAGO, IL, 60620","-87.650622868686,41.728616502816",111831673,L,17,31,730202,1014,-87.65062287,41.7286165
1152,1229,7625 W FOREST PRESERVE AVE,Chicago,IL,,"7625 W FOREST PRESERVE AVE, Chicago, IL, nan",Match,Non_Exact,"7625 W FOREST PRESERVE AVE, CHICAGO, IL, 60634","-87.817718204876,41.948693945027",111747326,L,17,31,170400,3008,-87.8177182,41.94869395
1153,1230,9101 S ABERDEEN ST,Chicago,IL,,"9101 S ABERDEEN ST, Chicago, IL, nan",Match,Non_Exact,"9101 S ABERDEEN ST, CHICAGO, IL, 60620","-87.650622868686,41.728616502816",111831673,L,17,31,730202,1014,-87.65062287,41.7286165
1154,1231,4336 N MULLIGAN AVE,Chicago,IL,,"4336 N MULLIGAN AVE, Chicago, IL, nan",Match,Non_Exact,"4336 N MULLIGAN AVE, CHICAGO, IL, 60634","-87.785614306848,41.958898441068",605185951,L,17,31,150502,1006,-87.78561431,41.95889844
1155,1232,4300 N AUSTIN AVE,Chicago,IL,,"4300 N AUSTIN AVE, Chicago, IL, nan",Match,Non_Exact,"4300 N AUSTIN AVE, CHICAGO, IL, 60634","-87.777037365381,41.958587817128",605186054,L,17,31,150502,2003,-87.77703737,41.95858782
1156,1233,4300 N AUSTIN AVE,Chicago,IL,,"4300 N AUSTIN AVE, Chicago, IL, nan",Match,Non_Exact,"4300 N AUSTIN AVE, CHICAGO, IL, 60634","-87.777037365381,41.958587817128",605186054,L,17,31,150502,2003,-87.77703737,41.95858782
1157,1234,11446 S VINCENNES AVE,Chicago,IL,,"11446 S VINCENNES AVE, Chicago, IL, nan",Match,Non_Exact,"11446 S VINCENNES AVE, CHICAGO, IL, 60643","-87.667190403904,41.685781580562",111823642,R,17,31,750500,3037,-87.6671904,41.68578158
1158,1235,7647 S THROOP ST,Chicago,IL,,"7647 S THROOP ST, Chicago, IL, nan",Match,Non_Exact,"7647 S THROOP ST, CHICAGO, IL, 60620","-87.655389878309,41.754819158401",604997008,L,17,31,710200,5001,-87.65538988,41.75481916
1159,1236,7647 S THROOP ST,Chicago,IL,,"7647 S THROOP ST, Chicago, IL, nan",Match,Non_Exact,"7647 S THROOP ST, CHICAGO, IL, 60620","-87.655389878309,41.754819158401",604997008,L,17,31,710200,5001,-87.65538988,41.75481916
1160,1237,8122 S JEFFERY BLVD,Chicago,IL,,"8122 S JEFFERY BLVD, Chicago, IL, nan",Match,Non_Exact,"8122 S JEFFERY BLVD, CHICAGO, IL, 60617","-87.57598725095,41.747527761949",111775911,R,17,31,460500,5008,-87.57598725,41.74752776
1161,1238,11440 S VINCENNES AVE,Chicago,IL,,"11440 S VINCENNES AVE, Chicago, IL, nan",Match,Non_Exact,"11440 S VINCENNES AVE, CHICAGO, IL, 60643","-87.66712432459,41.685896795766",111823642,R,17,31,750500,3037,-87.66712432,41.6858968
1162,1239,6230 N OAK PARK AVE,Chicago,IL,,"6230 N OAK PARK AVE, Chicago, IL, nan",Match,Non_Exact,"6230 N OAK PARK AVE, CHICAGO, IL, 60631","-87.795064211515,41.994562542536",605171320,L,17,31,100200,7017,-87.79506421,41.99456254
1163,1240,7941 S JEFFERY BLVD,Chicago,IL,,"7941 S JEFFERY BLVD, Chicago, IL, nan",Match,Non_Exact,"7941 S JEFFERY BLVD, CHICAGO, IL, 60617","-87.57588803585,41.75085243847",657161289,L,17,31,460500,7003,-87.57588804,41.75085244
1164,1241,2717 W TOUHY AVE,Chicago,IL,,"2717 W TOUHY AVE, Chicago, IL, nan",Match,Non_Exact,"2717 W TOUHY AVE, CHICAGO, IL, 60645","-87.697787353309,42.012053217778",111744129,L,17,31,20302,1001,-87.69778735,42.01205322
1165,1242,854 N ST LOUIS AVE,Chicago,IL,,"854 N ST LOUIS AVE, Chicago, IL, nan",Match,Non_Exact,"854 N ST LOUIS AVE, CHICAGO, IL, 60651","-87.713992096733,41.896696008323",605063544,L,17,31,231100,1014,-87.7139921,41.89669601
1166,1243,2529 W 38TH ST,Chicago,IL,,"2529 W 38TH ST, Chicago, IL, nan",Match,Non_Exact,"2529 W 38TH ST, CHICAGO, IL, 60632","-87.688332051885,41.824680863101",111804081,L,17,31,580100,2016,-87.68833205,41.82468086
1167,1244,854 N ST LOUIS AVE,Chicago,IL,,"854 N ST LOUIS AVE, Chicago, IL, nan",Match,Non_Exact,"854 N ST LOUIS AVE, CHICAGO, IL, 60651","-87.713992096733,41.896696008323",605063544,L,17,31,231100,1014,-87.7139921,41.89669601
1168,1245,8538 S PAULINA ST,Chicago,IL,,"8538 S PAULINA ST, Chicago, IL, nan",Match,Non_Exact,"8538 S PAULINA ST, CHICAGO, IL, 60620","-87.665634400467,41.738405921973",604994698,R,17,31,711200,2010,-87.6656344,41.73840592
1169,1246,6522 S ABERDEEN ST,Chicago,IL,,"6522 S ABERDEEN ST, Chicago, IL, nan",Match,Non_Exact,"6522 S ABERDEEN ST, CHICAGO, IL, 60621","-87.652041093665,41.77556241911",111830694,R,17,31,681000,1010,-87.65204109,41.77556242
1170,1247,6522 S ABERDEEN ST,Chicago,IL,,"6522 S ABERDEEN ST, Chicago, IL, nan",Match,Non_Exact,"6522 S ABERDEEN ST, CHICAGO, IL, 60621","-87.652041093665,41.77556241911",111830694,R,17,31,681000,1010,-87.65204109,41.77556242
1171,1248,6523 S ABERDEEN ST,Chicago,IL,,"6523 S ABERDEEN ST, Chicago, IL, nan",Match,Non_Exact,"6523 S ABERDEEN ST, CHICAGO, IL, 60621","-87.651887462598,41.775564537522",111830694,L,17,31,681000,3005,-87.65188746,41.77556454
1172,1249,5034 W WINNEMAC AVE,Chicago,IL,,"5034 W WINNEMAC AVE, Chicago, IL, nan",Match,Non_Exact,"5034 W WINNEMAC AVE, CHICAGO, IL, 60630","-87.753683001098,41.972579741005",111754951,R,17,31,120400,3003,-87.753683,41.97257974
1173,1250,5034 W WINNEMAC AVE,Chicago,IL,,"5034 W WINNEMAC AVE, Chicago, IL, nan",Match,Non_Exact,"5034 W WINNEMAC AVE, CHICAGO, IL, 60630","-87.753683001098,41.972579741005",111754951,R,17,31,120400,3003,-87.753683,41.97257974
1174,1251,849 N ST LOUIS AVE,Chicago,IL,,"849 N ST LOUIS AVE, Chicago, IL, nan",Match,Non_Exact,"849 N ST LOUIS AVE, CHICAGO, IL, 60651","-87.713836003861,41.896623572566",605063544,R,17,31,836600,1012,-87.713836,41.89662357
1175,1252,6523 S ABERDEEN ST,Chicago,IL,,"6523 S ABERDEEN ST, Chicago, IL, nan",Match,Non_Exact,"6523 S ABERDEEN ST, CHICAGO, IL, 60621","-87.651887462598,41.775564537522",111830694,L,17,31,681000,3005,-87.65188746,41.77556454
1176,1253,849 N ST LOUIS AVE,Chicago,IL,,"849 N ST LOUIS AVE, Chicago, IL, nan",Match,Non_Exact,"849 N ST LOUIS AVE, CHICAGO, IL, 60651","-87.713836003861,41.896623572566",605063544,R,17,31,836600,1012,-87.713836,41.89662357
1177,1254,848 N ST LOUIS AVE,Chicago,IL,,"848 N ST LOUIS AVE, Chicago, IL, nan",Match,Non_Exact,"848 N ST LOUIS AVE, CHICAGO, IL, 60651","-87.713989901679,41.896620691828",605063544,L,17,31,231100,1014,-87.7139899,41.89662069
1178,1255,848 N ST LOUIS AVE,Chicago,IL,,"848 N ST LOUIS AVE, Chicago, IL, nan",Match,Non_Exact,"848 N ST LOUIS AVE, CHICAGO, IL, 60651","-87.713989901679,41.896620691828",605063544,L,17,31,231100,1014,-87.7139899,41.89662069
1179,1256,5632 N AVONDALE AVE,Chicago,IL,,"5632 N AVONDALE AVE, Chicago, IL, nan",Match,Non_Exact,"5632 N AVONDALE AVE, CHICAGO, IL, 60646","-87.785525837444,41.983673807362",605171585,L,17,31,100100,4020,-87.78552584,41.98367381
1180,1257,8435 S PAULINA ST,Chicago,IL,,"8435 S PAULINA ST, Chicago, IL, nan",Match,Non_Exact,"8435 S PAULINA ST, CHICAGO, IL, 60620","-87.665539890704,41.740570958702",111821343,L,17,31,711200,2002,-87.66553989,41.74057096
1181,1260,2432 N MANGO AVE,Chicago,IL,,"2432 N MANGO AVE, Chicago, IL, nan",Match,Non_Exact,"2432 N MANGO AVE, CHICAGO, IL, 60639","-87.769746953603,41.924872580897",605212119,L,17,31,190602,2034,-87.76974695,41.92487258
1182,1261,2717 W TOUHY AVE,Chicago,IL,,"2717 W TOUHY AVE, Chicago, IL, nan",Match,Non_Exact,"2717 W TOUHY AVE, CHICAGO, IL, 60645","-87.697787353309,42.012053217778",111744129,L,17,31,20302,1001,-87.69778735,42.01205322
1183,1262,2432 N MANGO AVE,Chicago,IL,,"2432 N MANGO AVE, Chicago, IL, nan",Match,Non_Exact,"2432 N MANGO AVE, CHICAGO, IL, 60639","-87.769746953603,41.924872580897",605212119,L,17,31,190602,2034,-87.76974695,41.92487258
1184,1263,8541 S PAULINA ST,Chicago,IL,,"8541 S PAULINA ST, Chicago, IL, nan",Match,Non_Exact,"8541 S PAULINA ST, CHICAGO, IL, 60620","-87.665483040966,41.738505884646",604994698,L,17,31,711200,2005,-87.66548304,41.73850588
1185,1264,2553 W 38TH ST,Chicago,IL,,"2553 W 38TH ST, Chicago, IL, nan",Match,Non_Exact,"2553 W 38TH ST, CHICAGO, IL, 60632","-87.689132551904,41.824662661695",112045605,L,17,31,580100,2018,-87.68913255,41.82466266
1186,1265,5632 N AVONDALE AVE,Chicago,IL,,"5632 N AVONDALE AVE, Chicago, IL, nan",Match,Non_Exact,"5632 N AVONDALE AVE, CHICAGO, IL, 60646","-87.785525837444,41.983673807362",605171585,L,17,31,100100,4020,-87.78552584,41.98367381
1187,1266,6138 N FOREST GLEN AVE,Chicago,IL,,"6138 N FOREST GLEN AVE, Chicago, IL, nan",Match,Non_Exact,"6138 N FOREST GLEN AVE, CHICAGO, IL, 60646","-87.740563891456,41.992424485086",111741624,L,17,31,120300,6008,-87.74056389,41.99242449
1188,1267,3562 W WOLFRAM ST,Chicago,IL,,"3562 W WOLFRAM ST, Chicago, IL, nan",Match,Non_Exact,"3562 W WOLFRAM ST, CHICAGO, IL, 60618","-87.716820764368,41.932885437551",605224872,R,17,31,210602,3012,-87.71682076,41.93288544
1189,1268,5222 N ORIOLE AVE,Chicago,IL,,"5222 N ORIOLE AVE, Chicago, IL, nan",Match,Non_Exact,"5222 N ORIOLE AVE, CHICAGO, IL, 60656","-87.816995254036,41.97497065507",605264280,L,17,31,100500,5023,-87.81699525,41.97497066
1190,1269,1208 W 115TH ST,Chicago,IL,,"1208 W 115TH ST, Chicago, IL, nan",Match,Non_Exact,"1208 W 115TH ST, CHICAGO, IL, 60643","-87.652219726976,41.685006244035",111833336,R,17,31,750600,2015,-87.65221973,41.68500624
1191,1270,1208 W 115TH ST,Chicago,IL,,"1208 W 115TH ST, Chicago, IL, nan",Match,Non_Exact,"1208 W 115TH ST, CHICAGO, IL, 60643","-87.652219726976,41.685006244035",111833336,R,17,31,750600,2015,-87.65221973,41.68500624
1192,1271,5310 N SPAULDING,Chicago,IL,,"5310 N SPAULDING, Chicago, IL, nan",Match,Non_Exact,"5310 N SPAULDING AVE, CHICAGO, IL, 60625","-87.711242098236,41.977790009711",111756462,L,17,31,831800,1004,-87.7112421,41.97779001
1193,1272,7938 S JEFFERY BLVD,Chicago,IL,,"7938 S JEFFERY BLVD, Chicago, IL, nan",Match,Non_Exact,"7938 S JEFFERY BLVD, CHICAGO, IL, 60617","-87.576042247066,41.750885663576",657161289,R,17,31,460500,7004,-87.57604225,41.75088566
1194,1273,3562 W WOLFRAM ST,Chicago,IL,,"3562 W WOLFRAM ST, Chicago, IL, nan",Match,Non_Exact,"3562 W WOLFRAM ST, CHICAGO, IL, 60618","-87.716820764368,41.932885437551",605224872,R,17,31,210602,3012,-87.71682076,41.93288544
1195,1274,6151 N ARTESIAN AVE,Chicago,IL,,"6151 N ARTESIAN AVE, Chicago, IL, nan",Match,Non_Exact,"6151 N ARTESIAN AVE, CHICAGO, IL, 60659","-87.690889031349,41.993191741924",111744904,R,17,31,20802,1001,-87.69088903,41.99319174
1196,1275,6230 N OAK PARK AVE,Chicago,IL,,"6230 N OAK PARK AVE, Chicago, IL, nan",Match,Non_Exact,"6230 N OAK PARK AVE, CHICAGO, IL, 60631","-87.795064211515,41.994562542536",605171320,L,17,31,100200,7017,-87.79506421,41.99456254
1197,1276,2342 N KARLOV AVE,Chicago,IL,,"2342 N KARLOV AVE, Chicago, IL, nan",Match,Non_Exact,"2342 N KARLOV AVE, CHICAGO, IL, 60639","-87.729259224517,41.92319922549",605187783,L,17,31,200300,1013,-87.72925922,41.92319923
1198,1277,7941 S JEFFERY BLVD,Chicago,IL,,"7941 S JEFFERY BLVD, Chicago, IL, nan",Match,Non_Exact,"7941 S JEFFERY BLVD, CHICAGO, IL, 60617","-87.57588803585,41.75085243847",657161289,L,17,31,460500,7003,-87.57588804,41.75085244
1199,1278,5222 N ORIOLE AVE,Chicago,IL,,"5222 N ORIOLE AVE, Chicago, IL, nan",Match,Non_Exact,"5222 N ORIOLE AVE, CHICAGO, IL, 60656","-87.816995254036,41.97497065507",605264280,L,17,31,100500,5023,-87.81699525,41.97497066
1200,1279,2453 N OAK PARK AVE,Chicago,IL,,"2453 N OAK PARK AVE, Chicago, IL, nan",Match,Non_Exact,"2453 N OAK PARK AVE, CHICAGO, IL, 60707","-87.795201966893,41.924797969137",605158359,R,17,31,831600,5012,-87.79520197,41.92479797
1201,1280,4215 S TALMAN AVE,Chicago,IL,,"4215 S TALMAN AVE, Chicago, IL, nan",Match,Non_Exact,"4215 S TALMAN AVE, CHICAGO, IL, 60632","-87.690724221819,41.817298288883",604982388,L,17,31,580600,3000,-87.69072422,41.81729829
1202,1281,4811 S SPRINGFIELD AVE,Chicago,IL,,"4811 S SPRINGFIELD AVE, Chicago, IL, nan",Match,Non_Exact,"4811 S SPRINGFIELD AVE, CHICAGO, IL, 60632","-87.720978113746,41.805713867668",616785932,L,17,31,570400,2018,-87.72097811,41.80571387
1203,1282,3416 W 54TH PL,Chicago,IL,,"3416 W 54TH PL, Chicago, IL, nan",Match,Non_Exact,"3416 W 54TH PL, CHICAGO, IL, 60632","-87.708935313579,41.794403707916",111801212,R,17,31,630300,2025,-87.70893531,41.79440371
1204,1283,901 N KEYSTONE AVE,Chicago,IL,,"901 N KEYSTONE AVE, Chicago, IL, nan",Match,Non_Exact,"901 N KEYSTONE AVE, CHICAGO, IL, 60651","-87.727292690304,41.897246500324",111759322,R,17,31,842100,5001,-87.72729269,41.8972465
1205,1285,11424 S VINCENNES AVE,Chicago,IL,,"11424 S VINCENNES AVE, Chicago, IL, nan",Match,Non_Exact,"11424 S VINCENNES AVE, CHICAGO, IL, 60643","-87.666948496157,41.68620384443",111823642,R,17,31,750500,3037,-87.6669485,41.68620384
1206,1286,5747 W AINSLIE ST,Chicago,IL,,"5747 W AINSLIE ST, Chicago, IL, nan",Match,Non_Exact,"5747 W AINSLIE ST, CHICAGO, IL, 60630","-87.77148686892,41.969492074651",616788470,L,17,31,110400,2019,-87.77148687,41.96949207
1207,1287,6221 N TRIPP AVE,Chicago,IL,,"6221 N TRIPP AVE, Chicago, IL, nan",Match,Non_Exact,"6221 N TRIPP AVE, CHICAGO, IL, 60646","-87.734878536196,41.994065558655",111741690,R,17,31,120300,1027,-87.73487854,41.99406556
