,id,address,city,state,zipcode,geocoded_address,is_match,is_exact,returned_address,coordinates,tiger_line,side,state_fips,county_fips,tract,block,longitude,latitude
313,349,6212 S THROOP ST,Chicago,IL,,"6212 S THROOP ST, Chicago, IL, nan",Match,Non_Exact,"6212 S THROOP ST, CHICAGO, IL, 60636","-87.657160789193,41.781118593596",616887761,R,17,031,670900,2019,-87.657160789193,41.781118593596
314,350,11020 S ARTESIAN AVE,Chicago,IL,,"11020 S ARTESIAN AVE, Chicago, IL, nan",Match,Non_Exact,"11020 S ARTESIAN AVE, CHICAGO, IL, 60655","-87.682549801028,41.693032316952",605576878,R,17,031,750300,2019,-87.682549801028,41.693032316952
315,351,5336 N ORIOLE AVE,Chicago,IL,,"5336 N ORIOLE AVE, Chicago, IL, nan",Match,Non_Exact,"5336 N ORIOLE AVE, CHICAGO, IL, 60656","-87.816970107344,41.977115630545",111746806,L,17,031,100500,3014,-87.816970107344,41.977115630545
316,352,3538 S SEELEY AVE,Chicago,IL,,"3538 S SEELEY AVE, Chicago, IL, nan",Match,Non_Exact,"3538 S SEELEY AVE, CHICAGO, IL, 60609","-87.676556992821,41.829505609079",604981299,R,17,031,590500,1012,-87.676556992821,41.829505609079
317,353,8411 S PAULINA ST,Chicago,IL,,"8411 S PAULINA ST, Chicago, IL, nan",Match,Non_Exact,"8411 S PAULINA ST, CHICAGO, IL, 60620","-87.665551830494,41.740988699186",111821343,L,17,031,711200,2002,-87.665551830494,41.740988699186
318,354,2228 W FLETCHER ST,Chicago,IL,,"2228 W FLETCHER ST, Chicago, IL, nan",Match,Non_Exact,"2228 W FLETCHER ST, CHICAGO, IL, 60618","-87.684168068683,41.938648785822",605235885,R,17,031,843700,2008,-87.684168068683,41.938648785822
319,355,7559 S MARSHFIELD AVE,Chicago,IL,,"7559 S MARSHFIELD AVE, Chicago, IL, nan",Match,Non_Exact,"7559 S MARSHFIELD AVE, CHICAGO, IL, 60620","-87.664722138065,41.7561699141",604996799,L,17,031,710400,1002,-87.664722138065,41.7561699141
320,356,7235 W FITCH AVE,Chicago,IL,,"7235 W FITCH AVE, Chicago, IL, nan",Match,Non_Exact,"7235 W FITCH AVE, CHICAGO, IL, 60631","-87.807916016085,42.010727459067",605263825,L,17,031,090200,1008,-87.807916016085,42.010727459067
321,358,5644 S NARRAGANSETT AVE,Chicago,IL,,"5644 S NARRAGANSETT AVE, Chicago, IL, nan",Match,Non_Exact,"5644 S NARRAGANSETT AVE, CHICAGO, IL, 60638","-87.781783520864,41.789679423837",111797133,R,17,031,561000,1007,-87.781783520864,41.789679423837
322,359,6245 W NEWPORT AVE,Chicago,IL,,"6245 W NEWPORT AVE, Chicago, IL, nan",Match,Non_Exact,"6245 W NEWPORT AVE, CHICAGO, IL, 60634","-87.782359717237,41.942897419283",111750736,L,17,031,171100,1018,-87.782359717237,41.942897419283
323,360,6550 S BELL AVE,Chicago,IL,,"6550 S BELL AVE, Chicago, IL, nan",Match,Non_Exact,"6550 S BELL AVE, CHICAGO, IL, 60636","-87.679816632152,41.774702317585",111820390,R,17,031,660700,1016,-87.679816632152,41.774702317585
324,361,7559 S MARSHFIELD AVE,Chicago,IL,,"7559 S MARSHFIELD AVE, Chicago, IL, nan",Match,Non_Exact,"7559 S MARSHFIELD AVE, CHICAGO, IL, 60620","-87.664722138065,41.7561699141",604996799,L,17,031,710400,1002,-87.664722138065,41.7561699141
325,362,6245 W NEWPORT AVE,Chicago,IL,,"6245 W NEWPORT AVE, Chicago, IL, nan",Match,Non_Exact,"6245 W NEWPORT AVE, CHICAGO, IL, 60634","-87.782359717237,41.942897419283",111750736,L,17,031,171100,1018,-87.782359717237,41.942897419283
326,363,11020 S ARTESIAN AVE,Chicago,IL,,"11020 S ARTESIAN AVE, Chicago, IL, nan",Match,Non_Exact,"11020 S ARTESIAN AVE, CHICAGO, IL, 60655","-87.682549801028,41.693032316952",605576878,R,17,031,750300,2019,-87.682549801028,41.693032316952
327,364,7235 W FITCH AVE,Chicago,IL,,"7235 W FITCH AVE, Chicago, IL, nan",Match,Non_Exact,"7235 W FITCH AVE, CHICAGO, IL, 60631","-87.807916016085,42.010727459067",605263825,L,17,031,090200,1008,-87.807916016085,42.010727459067
328,365,2126 N SAWYER AVE,Chicago,IL,,"2126 N SAWYER AVE, Chicago, IL, nan",Match,Non_Exact,"2126 N SAWYER AVE, CHICAGO, IL, 60647","-87.709082954349,41.91991069553",605222445,L,17,031,221100,2006,-87.709082954349,41.91991069553
329,366,949 N ST LOUIS AVE,Chicago,IL,,"949 N ST LOUIS AVE, Chicago, IL, nan",Match,Non_Exact,"949 N ST LOUIS AVE, CHICAGO, IL, 60651","-87.713887298316,41.898202793061",111759614,R,17,031,836600,1011,-87.713887298316,41.898202793061
330,367,948 N ST LOUIS AVE,Chicago,IL,,"948 N ST LOUIS AVE, Chicago, IL, nan",Match,Non_Exact,"948 N ST LOUIS AVE, CHICAGO, IL, 60651","-87.714041190442,41.898199635203",111759614,L,17,031,231100,1009,-87.714041190442,41.898199635203
331,368,948 N ST LOUIS AVE,Chicago,IL,,"948 N ST LOUIS AVE, Chicago, IL, nan",Match,Non_Exact,"948 N ST LOUIS AVE, CHICAGO, IL, 60651","-87.714041190442,41.898199635203",111759614,L,17,031,231100,1009,-87.714041190442,41.898199635203
332,369,8340 S PAULINA ST,Chicago,IL,,"8340 S PAULINA ST, Chicago, IL, nan",Match,Non_Exact,"8340 S PAULINA ST, CHICAGO, IL, 60620","-87.665738717613,41.742282678787",657157342,R,17,031,711200,1007,-87.665738717613,41.742282678787
333,370,945 N ST LOUIS AVE,Chicago,IL,,"945 N ST LOUIS AVE, Chicago, IL, nan",Match,Non_Exact,"945 N ST LOUIS AVE, CHICAGO, IL, 60651","-87.713884709703,41.898132900305",111759614,R,17,031,836600,1011,-87.713884709703,41.898132900305
334,371,5325 N GLENWOOD AVE,Chicago,IL,,"5325 N GLENWOOD AVE, Chicago, IL, nan",Match,Non_Exact,"5325 N GLENWOOD AVE, CHICAGO, IL, 60640","-87.664742014528,41.978819162991",111761422,R,17,031,030800,3007,-87.664742014528,41.978819162991
335,372,3939 W 55TH ST,Chicago,IL,,"3939 W 55TH ST, Chicago, IL, nan",Match,Non_Exact,"3939 W 55TH ST, CHICAGO, IL, 60632","-87.722143404054,41.793162870389",111800929,L,17,031,620400,4001,-87.722143404054,41.793162870389
336,373,2126 N SAWYER AVE,Chicago,IL,,"2126 N SAWYER AVE, Chicago, IL, nan",Match,Non_Exact,"2126 N SAWYER AVE, CHICAGO, IL, 60647","-87.709082954349,41.91991069553",605222445,L,17,031,221100,2006,-87.709082954349,41.91991069553
337,374,947 N ST LOUIS AVE,Chicago,IL,,"947 N ST LOUIS AVE, Chicago, IL, nan",Match,Non_Exact,"947 N ST LOUIS AVE, CHICAGO, IL, 60651","-87.713886004009,41.898167846683",111759614,R,17,031,836600,1011,-87.713886004009,41.898167846683
338,375,452 W 33RD ST,Chicago,IL,,"452 W 33RD ST, Chicago, IL, nan",Match,Non_Exact,"452 W 33RD ST, CHICAGO, IL, 60616","-87.637985537728,41.834567662604",605495485,R,17,031,840000,1015,-87.637985537728,41.834567662604
339,376,946 N ST LOUIS AVE,Chicago,IL,,"946 N ST LOUIS AVE, Chicago, IL, nan",Match,Non_Exact,"946 N ST LOUIS AVE, CHICAGO, IL, 60651","-87.714039896136,41.898164688825",111759614,L,17,031,231100,1009,-87.714039896136,41.898164688825
340,377,3354 N WHIPPLE,Chicago,IL,,"3354 N WHIPPLE, Chicago, IL, nan",Match,Non_Exact,"3354 N WHIPPLE ST, CHICAGO, IL, 60618","-87.704113157178,41.942422876019",605230143,L,17,031,210100,2001,-87.704113157178,41.942422876019
341,378,946 N ST LOUIS AVE,Chicago,IL,,"946 N ST LOUIS AVE, Chicago, IL, nan",Match,Non_Exact,"946 N ST LOUIS AVE, CHICAGO, IL, 60651","-87.714039896136,41.898164688825",111759614,L,17,031,231100,1009,-87.714039896136,41.898164688825
342,379,5325 N GLENWOOD AVE,Chicago,IL,,"5325 N GLENWOOD AVE, Chicago, IL, nan",Match,Non_Exact,"5325 N GLENWOOD AVE, CHICAGO, IL, 60640","-87.664742014528,41.978819162991",111761422,R,17,031,030800,3007,-87.664742014528,41.978819162991
343,380,1239 N HARDING AVE,Chicago,IL,,"1239 N HARDING AVE, Chicago, IL, nan",Match,Non_Exact,"1239 N HARDING AVE, CHICAGO, IL, 60651","-87.725034212641,41.903538316784",605061553,R,17,031,230700,3013,-87.725034212641,41.903538316784
344,381,1239 N HARDING AVE,Chicago,IL,,"1239 N HARDING AVE, Chicago, IL, nan",Match,Non_Exact,"1239 N HARDING AVE, CHICAGO, IL, 60651","-87.725034212641,41.903538316784",605061553,R,17,031,230700,3013,-87.725034212641,41.903538316784
345,382,945 N ST LOUIS AVE,Chicago,IL,,"945 N ST LOUIS AVE, Chicago, IL, nan",Match,Non_Exact,"945 N ST LOUIS AVE, CHICAGO, IL, 60651","-87.713884709703,41.898132900305",111759614,R,17,031,836600,1011,-87.713884709703,41.898132900305
346,383,3939 W 55TH ST,Chicago,IL,,"3939 W 55TH ST, Chicago, IL, nan",Match,Non_Exact,"3939 W 55TH ST, CHICAGO, IL, 60632","-87.722143404054,41.793162870389",111800929,L,17,031,620400,4001,-87.722143404054,41.793162870389
347,384,452 W 33RD ST,Chicago,IL,,"452 W 33RD ST, Chicago, IL, nan",Match,Non_Exact,"452 W 33RD ST, CHICAGO, IL, 60616","-87.637985537728,41.834567662604",605495485,R,17,031,840000,1015,-87.637985537728,41.834567662604
348,385,2233 S SPAULDING AVE,Chicago,IL,,"2233 S SPAULDING AVE, Chicago, IL, nan",Match,Non_Exact,"2233 S SPAULDING AVE, CHICAGO, IL, 60623","-87.707581192842,41.850651670695",605094343,L,17,031,300800,1007,-87.707581192842,41.850651670695
349,386,1401 N KEELER AVE,Chicago,IL,,"1401 N KEELER AVE, Chicago, IL, nan",Match,Non_Exact,"1401 N KEELER AVE, CHICAGO, IL, 60651","-87.731230931713,41.906266889277",605061160,R,17,031,230600,3011,-87.731230931713,41.906266889277
350,387,4226 N DRAKE AVE,Chicago,IL,,"4226 N DRAKE AVE, Chicago, IL, nan",Match,Non_Exact,"4226 N DRAKE AVE, CHICAGO, IL, 60618","-87.716804311463,41.958327259654",605192708,L,17,031,160501,2016,-87.716804311463,41.958327259654
351,388,5307 S MASON AVE,Chicago,IL,,"5307 S MASON AVE, Chicago, IL, nan",Match,Non_Exact,"5307 S MASON AVE, CHICAGO, IL, 60638","-87.770873489337,41.796129724472",605298942,L,17,031,560800,2021,-87.770873489337,41.796129724472
352,389,3232 S CANAL ST,Chicago,IL,,"3232 S CANAL ST, Chicago, IL, nan",Match,Non_Exact,"3232 S CANAL ST, CHICAGO, IL, 60616","-87.637772004953,41.835721649039",111828706,R,17,031,840000,1015,-87.637772004953,41.835721649039
353,390,6503 N OLIPHANT AVE,Chicago,IL,,"6503 N OLIPHANT AVE, Chicago, IL, nan",Match,Non_Exact,"6503 N OLIPHANT AVE, CHICAGO, IL, 60631","-87.820483565148,41.998387075307",111733731,R,17,031,090300,1025,-87.820483565148,41.998387075307
354,391,3249 S CANAL ST,Chicago,IL,,"3249 S CANAL ST, Chicago, IL, nan",Match,Non_Exact,"3249 S CANAL ST, CHICAGO, IL, 60616","-87.637611297418,41.835444186063",111828706,L,17,031,840000,1013,-87.637611297418,41.835444186063
355,392,3232 S CANAL ST,Chicago,IL,,"3232 S CANAL ST, Chicago, IL, nan",Match,Non_Exact,"3232 S CANAL ST, CHICAGO, IL, 60616","-87.637772004953,41.835721649039",111828706,R,17,031,840000,1015,-87.637772004953,41.835721649039
356,393,6503 N OLIPHANT AVE,Chicago,IL,,"6503 N OLIPHANT AVE, Chicago, IL, nan",Match,Non_Exact,"6503 N OLIPHANT AVE, CHICAGO, IL, 60631","-87.820483565148,41.998387075307",111733731,R,17,031,090300,1025,-87.820483565148,41.998387075307
357,394,4007 W OGDEN AVE,Chicago,IL,,"4007 W OGDEN AVE, Chicago, IL, nan",Match,Non_Exact,"4007 W OGDEN AVE, CHICAGO, IL, 60623","-87.725065792883,41.85091786087",605093475,L,17,031,843400,1017,-87.725065792883,41.85091786087
358,395,5025 W WAVELAND AVE,Chicago,IL,,"5025 W WAVELAND AVE, Chicago, IL, nan",Match,Non_Exact,"5025 W WAVELAND AVE, CHICAGO, IL, 60641","-87.752718516255,41.947826004873",111755552,L,17,031,150800,3003,-87.752718516255,41.947826004873
359,396,2233 S SPAULDING AVE,Chicago,IL,,"2233 S SPAULDING AVE, Chicago, IL, nan",Match,Non_Exact,"2233 S SPAULDING AVE, CHICAGO, IL, 60623","-87.707581192842,41.850651670695",605094343,L,17,031,300800,1007,-87.707581192842,41.850651670695
360,397,9176 S BURNSIDE AVE,Chicago,IL,,"9176 S BURNSIDE AVE, Chicago, IL, nan",Match,Non_Exact,"9176 S BURNSIDE AVE, CHICAGO, IL, 60619","-87.616228958011,41.727711813091",631793345,R,17,031,490200,1003,-87.616228958011,41.727711813091
361,398,9176 S BURNSIDE AVE,Chicago,IL,,"9176 S BURNSIDE AVE, Chicago, IL, nan",Match,Non_Exact,"9176 S BURNSIDE AVE, CHICAGO, IL, 60619","-87.616228958011,41.727711813091",631793345,R,17,031,490200,1003,-87.616228958011,41.727711813091
362,399,8335 S PAULINA ST,Chicago,IL,,"8335 S PAULINA ST, Chicago, IL, nan",Match,Non_Exact,"8335 S PAULINA ST, CHICAGO, IL, 60620","-87.665587510089,41.742388899841",657157342,L,17,031,711200,1008,-87.665587510089,41.742388899841
363,400,2056 W 80TH ST,Chicago,IL,,"2056 W 80TH ST, Chicago, IL, nan",Match,Non_Exact,"2056 W 80TH ST, CHICAGO, IL, 60620","-87.674595869132,41.748454159775",604996442,R,17,031,710500,4009,-87.674595869132,41.748454159775
364,401,2056 W 80TH ST,Chicago,IL,,"2056 W 80TH ST, Chicago, IL, nan",Match,Non_Exact,"2056 W 80TH ST, CHICAGO, IL, 60620","-87.674595869132,41.748454159775",604996442,R,17,031,710500,4009,-87.674595869132,41.748454159775
365,403,2138 S ALBANY AVE,Chicago,IL,,"2138 S ALBANY AVE, Chicago, IL, nan",Match,Non_Exact,"2138 S ALBANY AVE, CHICAGO, IL, 60623","-87.702922654596,41.852629710142",605095347,R,17,031,841700,1017,-87.702922654596,41.852629710142
366,404,2138 S ALBANY AVE,Chicago,IL,,"2138 S ALBANY AVE, Chicago, IL, nan",Match,Non_Exact,"2138 S ALBANY AVE, CHICAGO, IL, 60623","-87.702922654596,41.852629710142",605095347,R,17,031,841700,1017,-87.702922654596,41.852629710142
367,405,4226 N DRAKE AVE,Chicago,IL,,"4226 N DRAKE AVE, Chicago, IL, nan",Match,Non_Exact,"4226 N DRAKE AVE, CHICAGO, IL, 60618","-87.716804311463,41.958327259654",605192708,L,17,031,160501,2016,-87.716804311463,41.958327259654
368,406,5040 N RIDGEWAY AVE,Chicago,IL,,"5040 N RIDGEWAY AVE, Chicago, IL, nan",Match,Non_Exact,"5040 N RIDGEWAY AVE, CHICAGO, IL, 60625","-87.722129797782,41.973254936501",111756188,L,17,031,140302,3011,-87.722129797782,41.973254936501
369,407,5311 W BELLE PLAINE,Chicago,IL,,"5311 W BELLE PLAINE, Chicago, IL, nan",Match,Non_Exact,"5311 W BELLE PLAINE AVE, CHICAGO, IL, 60641","-87.760135156507,41.95502836034",605186391,L,17,031,150300,4011,-87.760135156507,41.95502836034
370,408,5002 S LOOMIS BLVD,Chicago,IL,,"5002 S LOOMIS BLVD, Chicago, IL, nan",Match,Non_Exact,"5002 S LOOMIS BLVD, CHICAGO, IL, 60609","-87.660037572166,41.803126069876",605448254,R,17,031,611200,2009,-87.660037572166,41.803126069876
371,409,4756 S KENNETH AVE,Chicago,IL,,"4756 S KENNETH AVE, Chicago, IL, nan",Match,Non_Exact,"4756 S KENNETH AVE, CHICAGO, IL, 60632","-87.734643687532,41.806691127623",111799999,R,17,031,570300,4004,-87.734643687532,41.806691127623
372,410,8403 S PAULINA ST,Chicago,IL,,"8403 S PAULINA ST, Chicago, IL, nan",Match,Non_Exact,"8403 S PAULINA ST, CHICAGO, IL, 60620","-87.665557044539,41.741127740768",111821343,L,17,031,711200,2002,-87.665557044539,41.741127740768
373,411,8327 S PAULINA ST,Chicago,IL,,"8327 S PAULINA ST, Chicago, IL, nan",Match,Non_Exact,"8327 S PAULINA ST, CHICAGO, IL, 60620","-87.665590642075,41.742527960672",657157342,L,17,031,711200,1008,-87.665590642075,41.742527960672
374,412,5002 S LOOMIS BLVD,Chicago,IL,,"5002 S LOOMIS BLVD, Chicago, IL, nan",Match,Non_Exact,"5002 S LOOMIS BLVD, CHICAGO, IL, 60609","-87.660037572166,41.803126069876",605448254,R,17,031,611200,2009,-87.660037572166,41.803126069876
375,413,8327 S PAULINA ST,Chicago,IL,,"8327 S PAULINA ST, Chicago, IL, nan",Match,Non_Exact,"8327 S PAULINA ST, CHICAGO, IL, 60620","-87.665590642075,41.742527960672",657157342,L,17,031,711200,1008,-87.665590642075,41.742527960672
376,415,8408 S PAULINA ST,Chicago,IL,,"8408 S PAULINA ST, Chicago, IL, nan",Match,Non_Exact,"8408 S PAULINA ST, CHICAGO, IL, 60620","-87.665706648845,41.741020254466",111821343,R,17,031,711200,2003,-87.665706648845,41.741020254466
377,416,7741 S LANGLEY AVE,Chicago,IL,,"7741 S LANGLEY AVE, Chicago, IL, nan",Match,Non_Exact,"7741 S LANGLEY AVE, CHICAGO, IL, 60619","-87.607653825339,41.754137654948",111772667,L,17,031,691400,2001,-87.607653825339,41.754137654948
378,417,7741 S LANGLEY AVE,Chicago,IL,,"7741 S LANGLEY AVE, Chicago, IL, nan",Match,Non_Exact,"7741 S LANGLEY AVE, CHICAGO, IL, 60619","-87.607653825339,41.754137654948",111772667,L,17,031,691400,2001,-87.607653825339,41.754137654948
379,418,4007 W OGDEN AVE,Chicago,IL,,"4007 W OGDEN AVE, Chicago, IL, nan",Match,Non_Exact,"4007 W OGDEN AVE, CHICAGO, IL, 60623","-87.725065792883,41.85091786087",605093475,L,17,031,843400,1017,-87.725065792883,41.85091786087
380,419,2927 S PARNELL AVE,Chicago,IL,,"2927 S PARNELL AVE, Chicago, IL, nan",Match,Non_Exact,"2927 S PARNELL AVE, CHICAGO, IL, 60616","-87.640190794624,41.841257820187",111828628,L,17,031,840100,2014,-87.640190794624,41.841257820187
381,420,4537 S ALBANY AVE,Chicago,IL,,"4537 S ALBANY AVE, Chicago, IL, nan",Match,Non_Exact,"4537 S ALBANY AVE, CHICAGO, IL, 60632","-87.701549796105,41.811114537289",111803932,L,17,031,842800,3001,-87.701549796105,41.811114537289
382,421,4455 W MONROE ST,Chicago,IL,,"4455 W MONROE ST, Chicago, IL, nan",Match,Non_Exact,"4455 W MONROE ST, CHICAGO, IL, 60624","-87.736783489166,41.879570429454",111765740,L,17,031,260500,1004,-87.736783489166,41.879570429454
383,422,3249 S CANAL ST,Chicago,IL,,"3249 S CANAL ST, Chicago, IL, nan",Match,Non_Exact,"3249 S CANAL ST, CHICAGO, IL, 60616","-87.637611297418,41.835444186063",111828706,L,17,031,840000,1013,-87.637611297418,41.835444186063
384,423,5940 S CAMPBELL AVE,Chicago,IL,,"5940 S CAMPBELL AVE, Chicago, IL, nan",Match,Non_Exact,"5940 S CAMPBELL AVE, CHICAGO, IL, 60629","-87.686334567709,41.78562498831",605308083,R,17,031,835000,1006,-87.686334567709,41.78562498831
385,424,5955 S CAMPBELL AVE,Chicago,IL,,"5955 S CAMPBELL AVE, Chicago, IL, nan",Match,Non_Exact,"5955 S CAMPBELL AVE, CHICAGO, IL, 60629","-87.686172749904,41.785322406701",605308083,L,17,031,835000,1005,-87.686172749904,41.785322406701
386,425,603 W 95TH ST,Chicago,IL,,"603 W 95TH ST, Chicago, IL, nan",Match,Non_Exact,"603 W 95TH ST, CHICAGO, IL, 60628","-87.638455324867,41.721395679399",638646441,R,17,031,730500,4010,-87.638455324867,41.721395679399
387,426,1226 S KARLOV AVE,Chicago,IL,,"1226 S KARLOV AVE, Chicago, IL, nan",Match,Non_Exact,"1226 S KARLOV AVE, CHICAGO, IL, 60623","-87.727668546095,41.865255015351",605040955,R,17,031,290900,1005,-87.727668546095,41.865255015351
388,427,1226 S KARLOV AVE,Chicago,IL,,"1226 S KARLOV AVE, Chicago, IL, nan",Match,Non_Exact,"1226 S KARLOV AVE, CHICAGO, IL, 60623","-87.727668546095,41.865255015351",605040955,R,17,031,290900,1005,-87.727668546095,41.865255015351
389,429,6144 N KILBOURN AVE,Chicago,IL,,"6144 N KILBOURN AVE, Chicago, IL, nan",Match,Non_Exact,"6144 N KILBOURN AVE, CHICAGO, IL, 60646","-87.739363746195,41.991978815494",111741628,L,17,031,120300,5019,-87.739363746195,41.991978815494
390,430,6144 N KILBOURN AVE,Chicago,IL,,"6144 N KILBOURN AVE, Chicago, IL, nan",Match,Non_Exact,"6144 N KILBOURN AVE, CHICAGO, IL, 60646","-87.739363746195,41.991978815494",111741628,L,17,031,120300,5019,-87.739363746195,41.991978815494
391,431,5940 S CAMPBELL AVE,Chicago,IL,,"5940 S CAMPBELL AVE, Chicago, IL, nan",Match,Non_Exact,"5940 S CAMPBELL AVE, CHICAGO, IL, 60629","-87.686334567709,41.78562498831",605308083,R,17,031,835000,1006,-87.686334567709,41.78562498831
392,432,1034 N ST LOUIS AVE,Chicago,IL,,"1034 N ST LOUIS AVE, Chicago, IL, nan",Match,Non_Exact,"1034 N ST LOUIS AVE, CHICAGO, IL, 60651","-87.714094130578,41.899779059258",111759593,L,17,031,231100,1008,-87.714094130578,41.899779059258
393,433,2514 W 38TH ST,Chicago,IL,,"2514 W 38TH ST, Chicago, IL, nan",Match,Non_Exact,"2514 W 38TH ST, CHICAGO, IL, 60632","-87.687947346028,41.824801035676",111804081,R,17,031,580100,2015,-87.687947346028,41.824801035676
394,434,5307 S MASON AVE,Chicago,IL,,"5307 S MASON AVE, Chicago, IL, nan",Match,Non_Exact,"5307 S MASON AVE, CHICAGO, IL, 60638","-87.770873489337,41.796129724472",605298942,L,17,031,560800,2021,-87.770873489337,41.796129724472
395,435,6219 S NASHVILLE AVE,Chicago,IL,,"6219 S NASHVILLE AVE, Chicago, IL, nan",Match,Non_Exact,"6219 S NASHVILLE AVE, CHICAGO, IL, 60638","-87.786131770274,41.779151932813",605302201,L,17,031,640400,1026,-87.786131770274,41.779151932813
396,436,6219 S NASHVILLE AVE,Chicago,IL,,"6219 S NASHVILLE AVE, Chicago, IL, nan",Match,Non_Exact,"6219 S NASHVILLE AVE, CHICAGO, IL, 60638","-87.786131770274,41.779151932813",605302201,L,17,031,640400,1026,-87.786131770274,41.779151932813
397,437,1401 N KEELER AVE,Chicago,IL,,"1401 N KEELER AVE, Chicago, IL, nan",Match,Non_Exact,"1401 N KEELER AVE, CHICAGO, IL, 60651","-87.731230931713,41.906266889277",605061160,R,17,031,230600,3011,-87.731230931713,41.906266889277
398,438,210 N KOLIN AVE,Chicago,IL,,"210 N KOLIN AVE, Chicago, IL, nan",Match,Non_Exact,"210 N KOLIN AVE, CHICAGO, IL, 60624","-87.734427438825,41.883752287284",605080237,L,17,031,260300,1015,-87.734427438825,41.883752287284
399,439,1029 N ST LOUIS AVE,Chicago,IL,,"1029 N ST LOUIS AVE, Chicago, IL, nan",Match,Non_Exact,"1029 N ST LOUIS AVE, CHICAGO, IL, 60651","-87.713936802037,41.89967756322",111759593,R,17,031,836600,2023,-87.713936802037,41.89967756322
400,440,2227 W FLETCHER ST,Chicago,IL,,"2227 W FLETCHER ST, Chicago, IL, nan",Match,Non_Exact,"2227 W FLETCHER ST, CHICAGO, IL, 60618","-87.684143589615,41.938534537949",605235885,L,17,031,843700,2009,-87.684143589615,41.938534537949
401,441,1034 N ST LOUIS AVE,Chicago,IL,,"1034 N ST LOUIS AVE, Chicago, IL, nan",Match,Non_Exact,"1034 N ST LOUIS AVE, CHICAGO, IL, 60651","-87.714094130578,41.899779059258",111759593,L,17,031,231100,1008,-87.714094130578,41.899779059258
402,442,7555 S MARSHFIELD AVE,Chicago,IL,,"7555 S MARSHFIELD AVE, Chicago, IL, nan",Match,Non_Exact,"7555 S MARSHFIELD AVE, CHICAGO, IL, 60620","-87.664723046031,41.756201239021",604996799,L,17,031,710400,1002,-87.664723046031,41.756201239021
403,443,2516 W 38TH ST,Chicago,IL,,"2516 W 38TH ST, Chicago, IL, nan",Match,Non_Exact,"2516 W 38TH ST, CHICAGO, IL, 60632","-87.688020929159,41.824799885944",111804081,R,17,031,580100,2015,-87.688020929159,41.824799885944
404,444,603 W 95TH ST,Chicago,IL,,"603 W 95TH ST, Chicago, IL, nan",Match,Non_Exact,"603 W 95TH ST, CHICAGO, IL, 60628","-87.638455324867,41.721395679399",638646441,R,17,031,730500,4010,-87.638455324867,41.721395679399
405,445,7550 S MARSHFIELD AVE,Chicago,IL,,"7550 S MARSHFIELD AVE, Chicago, IL, nan",Match,Non_Exact,"7550 S MARSHFIELD AVE, CHICAGO, IL, 60620","-87.664877530016,41.756230086767",604996799,R,17,031,710400,1009,-87.664877530016,41.756230086767
406,446,5952 S CAMPBELL AVE,Chicago,IL,,"5952 S CAMPBELL AVE, Chicago, IL, nan",Match,Non_Exact,"5952 S CAMPBELL AVE, CHICAGO, IL, 60629","-87.686329737044,41.785444642786",605308083,R,17,031,835000,1006,-87.686329737044,41.785444642786
407,447,7555 S MARSHFIELD AVE,Chicago,IL,,"7555 S MARSHFIELD AVE, Chicago, IL, nan",Match,Non_Exact,"7555 S MARSHFIELD AVE, CHICAGO, IL, 60620","-87.664723046031,41.756201239021",604996799,L,17,031,710400,1002,-87.664723046031,41.756201239021
408,448,7547 S MARSHFIELD AVE,Chicago,IL,,"7547 S MARSHFIELD AVE, Chicago, IL, nan",Match,Non_Exact,"7547 S MARSHFIELD AVE, CHICAGO, IL, 60620","-87.664724861962,41.756263888864",604996799,L,17,031,710400,1002,-87.664724861962,41.756263888864
409,449,1028 N ST LOUIS AVE,Chicago,IL,,"1028 N ST LOUIS AVE, Chicago, IL, nan",Match,Non_Exact,"1028 N ST LOUIS AVE, CHICAGO, IL, 60651","-87.71409071119,41.89967476759",111759593,L,17,031,231100,1008,-87.71409071119,41.89967476759
410,450,7554 S MARSHFIELD AVE,Chicago,IL,,"7554 S MARSHFIELD AVE, Chicago, IL, nan",Match,Non_Exact,"7554 S MARSHFIELD AVE, CHICAGO, IL, 60620","-87.664876622051,41.756198761845",604996799,R,17,031,710400,1009,-87.664876622051,41.756198761845
411,451,7554 S MARSHFIELD AVE,Chicago,IL,,"7554 S MARSHFIELD AVE, Chicago, IL, nan",Match,Non_Exact,"7554 S MARSHFIELD AVE, CHICAGO, IL, 60620","-87.664876622051,41.756198761845",604996799,R,17,031,710400,1009,-87.664876622051,41.756198761845
412,452,5952 S CAMPBELL AVE,Chicago,IL,,"5952 S CAMPBELL AVE, Chicago, IL, nan",Match,Non_Exact,"5952 S CAMPBELL AVE, CHICAGO, IL, 60629","-87.686329737044,41.785444642786",605308083,R,17,031,835000,1006,-87.686329737044,41.785444642786
413,453,1028 N ST LOUIS AVE,Chicago,IL,,"1028 N ST LOUIS AVE, Chicago, IL, nan",Match,Non_Exact,"1028 N ST LOUIS AVE, CHICAGO, IL, 60651","-87.71409071119,41.89967476759",111759593,L,17,031,231100,1008,-87.71409071119,41.89967476759
414,454,1029 N ST LOUIS AVE,Chicago,IL,,"1029 N ST LOUIS AVE, Chicago, IL, nan",Match,Non_Exact,"1029 N ST LOUIS AVE, CHICAGO, IL, 60651","-87.713936802037,41.89967756322",111759593,R,17,031,836600,2023,-87.713936802037,41.89967756322
